id_cliente,perfil_estimado,edad,genero,ingreso_mensual_bs,ingreso_mensual_usd_ref,presupuesto_max_usd,presupuesto_max_bs,fuente_contacto,dispositivo_principal,tipo_propiedad_buscada,zona_preferida_1,anillo_preferido,estrato_zona_preferida,zonas_visitadas_conteo,habitaciones_minimo,superficie_minima_m2,superficie_maxima_m2,precio_minimo_usd,precio_maximo_usd,precio_minimo_bs,precio_maximo_bs,necesita_garage,necesita_jardin,prefiere_amueblado,acepta_planos,propiedades_vistas,contactos_realizados,favoritos_guardados,dias_activo_plataforma,sesiones_totales,frecuencia_busqueda,vio_video_propiedad,solicito_visita,cerro_trato,score_engagement,tiempo_decision_dias,calificacion_atencion,fecha_registro
CLI-05969,Familia,28,F,7638.0,1097.41,95000.0,661200.0,Llamada telefónica,Desktop,Casa,Los Pozos,3,Medio,1,3,217,324,52000.0,95000.0,361900.0,661200.0,1,1,1,1,48,7,14,56,134,Mensual,1,1,0,100.0,,5.0,2022-08-23
CLI-05970,Empresa,45,M,107498.0,15445.11,311000.0,2164600.0,Visita directa,Móvil,Terreno,Urbarí,2,Alto,3,2,209,345,171000.0,311000.0,1190200.0,2164600.0,1,1,1,0,14,3,1,223,157,Varias veces/semana,0,0,0,65.1,,5.0,2023-07-08
CLI-05971,Joven_prof,30,F,4491.0,645.26,48000.0,334100.0,WhatsApp,Móvil,Departamento,Villa 1ro de Mayo,4,Bajo,2,1,291,611,26000.0,48000.0,181000.0,334100.0,1,0,0,0,33,14,19,267,49,Varias veces/semana,1,1,1,100.0,196.0,1.0,2022-07-20
CLI-05972,Familia,39,No especificado,7790.0,1119.25,40000.0,278400.0,Referido,Desktop,Duplex,Hamacas,2,Alto-Medio,2,2,79,243,22000.0,40000.0,153100.0,278400.0,1,0,1,0,9,0,10,134,40,Ocasional,0,0,0,36.5,,,2022-03-23
CLI-05973,Joven_prof,27,M,4102.0,589.37,51000.0,355000.0,WhatsApp,Móvil,Penthouse,Cotoca (periurbano),6,Bajo,3,3,204,291,28000.0,51000.0,194900.0,355000.0,0,1,1,1,4,11,10,221,165,Mensual,1,1,0,100.0,,2.0,2022-11-28
CLI-05974,Inversor,55,F,36237.0,5206.47,76000.0,529000.0,Visita directa,Móvil,Local Comercial,Hamacas,2,Alto-Medio,2,4,272,649,42000.0,76000.0,292300.0,529000.0,0,1,0,0,43,8,19,359,128,Diaria,1,1,0,100.0,,4.0,2024-01-12
CLI-05975,Familia,47,F,17397.0,2499.57,50000.0,348000.0,WhatsApp,Móvil,Duplex,Av. Banzer (norte),4,Medio-Alto,2,1,95,229,28000.0,50000.0,194900.0,348000.0,0,1,1,0,69,15,16,184,110,Semanal,1,1,0,100.0,,3.0,2022-02-06
CLI-05976,Inversor,49,F,63587.0,9136.06,92000.0,640300.0,Visita directa,Móvil,Terreno,Warnes,6,Bajo,3,3,42,423,51000.0,92000.0,355000.0,640300.0,0,1,0,0,50,10,10,48,126,Varias veces/semana,1,1,0,100.0,,2.0,2022-02-01
CLI-05977,Familia,38,M,14449.0,2076.01,39000.0,271400.0,Referido,Desktop,Casa,Las Palmas,2,Alto-Medio,3,3,246,517,21000.0,39000.0,146200.0,271400.0,1,1,0,0,57,9,0,144,56,Semanal,1,1,0,72.3,,2.0,2024-01-27
CLI-05978,Familia,42,F,13291.0,1909.63,61000.0,424600.0,Facebook,Móvil,Casa,Las Palmas,2,Alto-Medio,1,1,206,580,34000.0,61000.0,236600.0,424600.0,1,1,1,1,21,14,0,289,71,Varias veces/semana,0,1,0,73.8,,4.0,2022-01-24
CLI-05979,Familia,42,F,15383.0,2210.2,92000.0,640300.0,Visita directa,Móvil,Casa,Casco Viejo,1,Medio,3,1,118,459,51000.0,92000.0,355000.0,640300.0,0,0,0,0,22,0,6,276,165,Varias veces/semana,1,0,0,72.5,,,2022-08-02
CLI-05980,Empresa,43,F,113871.0,16360.78,332000.0,2310700.0,WhatsApp,Desktop,Oficina,Beni (zona norte),3,Medio-Alto,2,1,59,274,183000.0,332000.0,1273700.0,2310700.0,1,1,1,0,75,8,17,49,125,Varias veces/semana,0,1,0,100.0,,5.0,2024-05-19
CLI-05981,Familia,34,M,14806.0,2127.3,117000.0,814300.0,Portal web,Desktop,Casa,Av. Cristo Redentor,3,Medio,3,3,272,526,64000.0,117000.0,445400.0,814300.0,0,0,1,1,44,5,18,342,15,Varias veces/semana,1,1,1,77.5,81.0,4.0,2023-06-03
CLI-05982,Joven_prof,34,M,5686.0,816.95,22000.0,153100.0,WhatsApp,Desktop,Penthouse,Sur (Doble Vía La Guardia),4,Medio,1,3,57,316,12000.0,22000.0,83500.0,153100.0,1,1,1,1,50,15,0,140,32,Diaria,1,1,0,79.6,,1.0,2022-07-27
CLI-05983,Joven_prof,31,M,8499.0,1221.12,29000.0,201800.0,Facebook,Desktop,Departamento,Warnes,6,Bajo,1,1,123,256,16000.0,29000.0,111400.0,201800.0,0,0,0,0,32,4,16,219,98,Mensual,0,1,0,89.4,,5.0,2023-10-23
CLI-05984,Inversor,43,M,40912.0,5878.16,177000.0,1231900.0,Facebook,Móvil,Terreno,Sur (Doble Vía La Guardia),4,Medio,4,4,206,353,97000.0,177000.0,675100.0,1231900.0,1,1,0,0,23,6,6,193,182,Diaria,1,1,0,96.1,,3.0,2024-06-15
CLI-05985,Joven_prof,24,F,9581.0,1376.58,12000.0,83500.0,Visita directa,Desktop,Penthouse,Av. Cristo Redentor,3,Medio,1,1,140,250,7000.0,12000.0,48700.0,83500.0,1,0,0,0,77,9,20,254,156,Semanal,1,1,0,100.0,,4.0,2024-05-24
CLI-05986,Inversor,42,M,45270.0,6504.31,60000.0,417600.0,Llamada telefónica,Móvil,Departamento,Equipetrol Sur,3,Alto,3,3,79,150,33000.0,60000.0,229700.0,417600.0,0,0,0,0,13,13,7,307,149,Semanal,1,1,0,100.0,,2.0,2023-09-05
CLI-05987,Empresa,43,M,108941.0,15652.44,153000.0,1064900.0,Facebook,Móvil,Local Comercial,Equipetrol Sur,3,Alto,4,2,107,183,84000.0,153000.0,584600.0,1064900.0,1,0,0,1,15,0,14,215,51,Diaria,1,1,1,50.8,586.0,,2023-09-20
CLI-05988,Inversor,35,F,20831.0,2992.96,290000.0,2018400.0,Llamada telefónica,Móvil,Departamento,Plan 3000,4,Bajo,3,2,115,235,160000.0,290000.0,1113600.0,2018400.0,0,1,0,1,64,12,5,310,176,Mensual,0,1,0,100.0,,5.0,2023-09-01
CLI-05989,Jubilado,60,M,4363.0,626.87,68000.0,473300.0,Instagram,Móvil,Departamento,Sur (Doble Vía La Guardia),4,Medio,4,3,247,478,37000.0,68000.0,257500.0,473300.0,0,0,0,1,17,14,10,262,8,Diaria,1,1,0,72.9,,1.0,2023-02-18
CLI-05990,Familia,49,F,11113.0,1596.7,61000.0,424600.0,Llamada telefónica,Móvil,Casa,Equipetrol Norte,3,Alto,1,4,207,505,34000.0,61000.0,236600.0,424600.0,1,1,0,1,10,2,1,190,5,Varias veces/semana,1,0,0,14.5,,5.0,2022-01-30
CLI-05991,Joven_prof,23,M,9425.0,1354.17,55000.0,382800.0,Visita directa,Móvil,Departamento,Av. Cristo Redentor,3,Medio,1,3,263,389,30000.0,55000.0,208800.0,382800.0,0,0,1,1,52,9,9,15,18,Diaria,0,1,0,76.4,,1.0,2022-05-24
CLI-05992,Familia,44,M,13041.0,1873.71,111000.0,772600.0,Visita directa,Desktop,Duplex,Equipetrol Norte,3,Alto,3,1,61,233,61000.0,111000.0,424600.0,772600.0,0,1,1,0,18,10,19,222,86,Semanal,1,1,0,100.0,,2.0,2023-04-15
CLI-05993,Inversor,60,F,71077.0,10212.21,177000.0,1231900.0,Instagram,Móvil,Casa,Barrio Sirari,3,Medio-Alto,3,1,205,406,97000.0,177000.0,675100.0,1231900.0,0,0,1,1,29,7,0,283,6,Diaria,1,1,0,37.3,,2.0,2023-05-19
CLI-05994,Inversor,51,F,76172.0,10944.25,87000.0,605500.0,WhatsApp,Móvil,Departamento,Av. Cristo Redentor,3,Medio,3,1,95,228,48000.0,87000.0,334100.0,605500.0,1,0,0,0,74,8,9,52,167,Semanal,0,1,0,100.0,,1.0,2022-06-28
CLI-05995,Familia,48,F,16503.0,2371.12,47000.0,327100.0,WhatsApp,Móvil,Casa,Casco Viejo,1,Medio,1,1,142,303,26000.0,47000.0,181000.0,327100.0,1,0,0,0,35,10,20,303,166,Mensual,1,1,0,100.0,,5.0,2022-04-04
CLI-05996,Empresa,32,M,27899.0,4008.48,640000.0,4454400.0,WhatsApp,Desktop,Local Comercial,Plan 3000,4,Bajo,2,1,111,277,352000.0,640000.0,2449900.0,4454400.0,1,1,0,0,13,12,1,144,160,Ocasional,1,1,0,92.5,,4.0,2023-03-01
CLI-05997,Inversor,48,F,75451.0,10840.66,89000.0,619400.0,Visita directa,Móvil,Departamento,Warnes,6,Bajo,2,2,212,280,49000.0,89000.0,341000.0,619400.0,1,0,0,1,69,12,11,140,113,Diaria,0,1,0,100.0,,3.0,2022-07-12
CLI-05998,Familia,32,M,11943.0,1715.95,94000.0,654200.0,Referido,Móvil,Duplex,El Trompillo,2,Medio-Alto,3,1,272,485,52000.0,94000.0,361900.0,654200.0,1,0,0,1,14,14,12,203,39,Diaria,1,1,1,84.7,99.0,5.0,2022-05-21
CLI-05999,Familia,45,F,9311.0,1337.79,30000.0,208800.0,Portal web,Móvil,Casa,Norte (Radial 26),4,Medio-Alto,3,1,133,375,16000.0,30000.0,111400.0,208800.0,1,0,1,1,62,10,3,310,126,Diaria,1,1,0,100.0,,3.0,2024-02-29
CLI-06000,Joven_prof,33,F,6050.0,869.25,29000.0,201800.0,Instagram,Móvil,Penthouse,Norte (Radial 26),4,Medio-Alto,3,1,40,275,16000.0,29000.0,111400.0,201800.0,0,0,1,1,11,6,18,168,51,Mensual,1,1,0,74.8,,4.0,2022-06-09
CLI-06001,Familia,45,F,14649.0,2104.74,36000.0,250600.0,Facebook,Móvil,Casa,Warnes,6,Bajo,1,2,69,466,20000.0,36000.0,139200.0,250600.0,1,0,0,0,26,2,19,292,85,Ocasional,1,0,0,82.5,,2.0,2022-10-21
CLI-06002,Familia,35,M,15596.0,2240.8,68000.0,473300.0,Llamada telefónica,Móvil,Duplex,Urbarí,2,Alto,3,2,158,345,37000.0,68000.0,257500.0,473300.0,1,1,0,1,60,5,10,56,43,Mensual,0,1,0,77.9,,1.0,2022-03-26
CLI-06003,Familia,45,M,16751.0,2406.75,74000.0,515000.0,Facebook,Móvil,Duplex,Cotoca (periurbano),6,Bajo,2,2,272,654,41000.0,74000.0,285400.0,515000.0,1,1,1,1,56,3,12,112,66,Semanal,0,0,0,80.8,,1.0,2022-03-31
CLI-06004,Familia,47,F,10809.0,1553.02,45000.0,313200.0,Portal web,Móvil,Casa,Hamacas,2,Alto-Medio,1,3,195,308,25000.0,45000.0,174000.0,313200.0,0,1,0,0,21,4,11,88,191,Semanal,0,1,0,100.0,,5.0,2024-04-16
CLI-06005,Joven_prof,24,F,4191.0,602.16,25000.0,174000.0,Llamada telefónica,Móvil,Departamento,Av. Cristo Redentor,3,Medio,4,2,255,501,14000.0,25000.0,97400.0,174000.0,0,1,0,1,37,7,17,43,151,Diaria,0,1,0,100.0,,5.0,2024-04-13
CLI-06006,Familia,44,M,10377.0,1490.95,75000.0,522000.0,Instagram,Desktop,Casa,Urbarí,2,Alto,4,2,126,285,41000.0,75000.0,285400.0,522000.0,0,1,0,1,44,15,18,146,48,Mensual,0,1,0,100.0,,5.0,2022-08-10
CLI-06007,Joven_prof,23,F,9089.0,1305.89,30000.0,208800.0,Visita directa,Móvil,Penthouse,Los Pozos,3,Medio,2,1,248,440,16000.0,30000.0,111400.0,208800.0,1,1,0,0,35,15,16,198,176,Semanal,1,1,0,100.0,,4.0,2023-03-18
CLI-06008,Jubilado,59,M,3429.0,492.67,71000.0,494200.0,Visita directa,Tablet,Departamento,Equipetrol Norte,3,Alto,2,3,163,251,39000.0,71000.0,271400.0,494200.0,1,0,1,1,9,1,19,356,70,Mensual,1,0,0,66.5,,3.0,2022-04-30
CLI-06009,Inversor,35,M,62705.0,9009.34,113000.0,786500.0,Visita directa,Desktop,Casa,Urbarí,2,Alto,3,2,288,580,62000.0,113000.0,431500.0,786500.0,0,1,1,0,76,13,6,272,14,Varias veces/semana,0,1,0,93.2,,2.0,2022-08-31
CLI-06010,Joven_prof,31,M,4585.0,658.76,22000.0,153100.0,Facebook,Móvil,Penthouse,Plan 3000,4,Bajo,2,3,232,574,12000.0,22000.0,83500.0,153100.0,0,0,0,0,80,4,13,62,175,Mensual,1,1,0,100.0,,1.0,2023-07-13
CLI-06011,Jubilado,70,F,2714.0,389.94,73000.0,508100.0,Instagram,Móvil,Casa,Barrio Sirari,3,Medio-Alto,4,1,158,265,40000.0,73000.0,278400.0,508100.0,0,0,0,0,15,8,6,250,182,Mensual,0,1,0,98.1,,1.0,2022-12-20
CLI-06012,Joven_prof,35,F,7476.0,1074.14,49000.0,341000.0,WhatsApp,Móvil,Departamento,Beni (zona norte),3,Medio-Alto,2,2,236,526,27000.0,49000.0,187900.0,341000.0,1,0,1,0,37,1,13,67,4,Varias veces/semana,0,0,0,48.7,,4.0,2023-06-28
CLI-06013,Familia,37,M,15665.0,2250.72,31000.0,215800.0,Facebook,Móvil,Duplex,Warnes,6,Bajo,2,1,272,520,17000.0,31000.0,118300.0,215800.0,1,0,1,1,47,12,3,215,117,Varias veces/semana,1,1,0,100.0,,1.0,2022-03-18
CLI-06014,Inversor,38,M,43795.0,6292.39,292000.0,2032300.0,WhatsApp,Móvil,Casa,Sur (Doble Vía La Guardia),4,Medio,2,2,250,642,161000.0,292000.0,1120600.0,2032300.0,0,1,0,0,41,6,8,282,10,Ocasional,1,1,0,57.5,,4.0,2023-12-09
CLI-06015,Familia,39,F,8039.0,1155.03,20000.0,139200.0,WhatsApp,Desktop,Duplex,Equipetrol Sur,3,Alto,1,2,180,484,11000.0,20000.0,76600.0,139200.0,1,0,0,1,55,12,5,110,25,Mensual,0,1,0,81.0,,1.0,2023-02-18
CLI-06016,Empresa,37,M,57871.0,8314.8,433000.0,3013700.0,Instagram,Móvil,Local Comercial,Las Palmas,2,Alto-Medio,3,4,217,543,238000.0,433000.0,1656500.0,3013700.0,0,0,1,0,72,3,0,22,140,Diaria,0,0,0,87.0,,3.0,2024-04-02
CLI-06017,Familia,45,M,5726.0,822.7,60000.0,417600.0,Instagram,Desktop,Duplex,Villa 1ro de Mayo,4,Bajo,4,4,102,245,33000.0,60000.0,229700.0,417600.0,0,0,0,1,72,10,1,93,174,Mensual,0,1,0,100.0,,3.0,2022-04-17
CLI-06018,Familia,40,M,8294.0,1191.67,37000.0,257500.0,Llamada telefónica,Móvil,Casa,El Trompillo,2,Medio-Alto,1,2,164,437,20000.0,37000.0,139200.0,257500.0,0,0,0,0,5,9,1,17,103,Semanal,0,1,0,62.4,,2.0,2022-09-20
CLI-06019,Joven_prof,23,M,5215.0,749.28,13000.0,90500.0,Facebook,Móvil,Penthouse,Las Palmas,2,Alto-Medio,2,1,70,397,7000.0,13000.0,48700.0,90500.0,1,0,0,0,16,4,20,265,76,Ocasional,1,1,0,82.8,,4.0,2024-05-17
CLI-06020,Joven_prof,29,M,3998.0,574.43,36000.0,250600.0,Instagram,Desktop,Departamento,Barrio Sirari,3,Medio-Alto,1,4,176,399,20000.0,36000.0,139200.0,250600.0,1,0,0,0,19,2,12,1,29,Diaria,0,0,0,48.2,,3.0,2023-02-08
CLI-06021,Empresa,39,F,115044.0,16529.31,654000.0,4551800.0,Referido,Móvil,Oficina,Casco Viejo,1,Medio,2,2,42,393,360000.0,654000.0,2505600.0,4551800.0,0,0,0,0,12,14,3,66,107,Ocasional,0,1,0,86.1,,2.0,2023-04-13
CLI-06022,Familia,45,M,15841.0,2276.01,92000.0,640300.0,WhatsApp,Desktop,Duplex,Hamacas,2,Alto-Medio,4,4,274,447,51000.0,92000.0,355000.0,640300.0,0,1,1,1,78,7,3,150,74,Semanal,1,1,0,88.2,,1.0,2023-07-18
CLI-06023,Familia,33,F,17428.0,2504.02,115000.0,800400.0,Portal web,Móvil,Casa,El Trompillo,2,Medio-Alto,4,1,231,326,63000.0,115000.0,438500.0,800400.0,1,0,1,1,3,3,2,191,82,Varias veces/semana,1,0,0,39.1,,5.0,2023-11-29
CLI-06024,Familia,31,M,15118.0,2172.13,90000.0,626400.0,Llamada telefónica,Móvil,Casa,Villa 1ro de Mayo,4,Bajo,3,2,251,516,50000.0,90000.0,348000.0,626400.0,1,1,1,0,49,5,1,23,57,Varias veces/semana,1,1,0,58.6,,3.0,2022-11-28
CLI-06025,Joven_prof,35,M,5484.0,787.93,12000.0,83500.0,Facebook,Desktop,Penthouse,Los Pozos,3,Medio,4,1,260,436,7000.0,12000.0,48700.0,83500.0,1,1,1,0,66,6,10,73,68,Semanal,1,1,0,91.4,,4.0,2022-05-15
CLI-06026,Inversor,43,F,21036.0,3022.41,229000.0,1593800.0,Referido,Desktop,Terreno,Sur (Doble Vía La Guardia),4,Medio,1,2,206,435,126000.0,229000.0,877000.0,1593800.0,0,1,1,0,65,5,19,305,7,Varias veces/semana,1,1,0,87.6,,2.0,2024-01-28
CLI-06027,Inversor,41,F,16844.0,2420.11,250000.0,1740000.0,Instagram,Desktop,Local Comercial,Palermo,3,Medio,4,3,197,528,138000.0,250000.0,960500.0,1740000.0,1,0,1,0,63,8,1,198,120,Mensual,1,1,1,93.5,494.0,1.0,2024-05-05
CLI-06028,Familia,31,F,9764.0,1402.87,35000.0,243600.0,Visita directa,Móvil,Duplex,Las Palmas,2,Alto-Medio,4,4,59,265,19000.0,35000.0,132200.0,243600.0,0,1,0,0,38,4,8,32,189,Varias veces/semana,0,1,0,100.0,,5.0,2022-07-24
CLI-06029,Joven_prof,35,F,6149.0,883.48,41000.0,285400.0,Visita directa,Desktop,Departamento,Cotoca (periurbano),6,Bajo,1,1,238,394,23000.0,41000.0,160100.0,285400.0,1,0,1,0,24,14,2,272,32,Ocasional,1,1,0,67.6,,2.0,2022-05-17
CLI-06030,Familia,29,M,8576.0,1232.18,33000.0,229700.0,Portal web,Móvil,Duplex,Norte (Radial 26),4,Medio-Alto,1,3,52,144,18000.0,33000.0,125300.0,229700.0,0,0,1,1,77,6,1,118,105,Mensual,1,1,0,90.0,,3.0,2022-07-15
CLI-06031,Joven_prof,31,M,8296.0,1191.95,49000.0,341000.0,Visita directa,Móvil,Departamento,Los Pozos,3,Medio,3,4,85,423,27000.0,49000.0,187900.0,341000.0,1,0,1,0,14,5,6,87,137,Ocasional,1,1,0,75.1,,3.0,2023-03-09
CLI-06032,Familia,29,M,12612.0,1812.07,70000.0,487200.0,WhatsApp,Móvil,Duplex,Equipetrol Norte,3,Alto,2,1,119,283,38000.0,70000.0,264500.0,487200.0,1,0,0,0,53,1,3,279,176,Mensual,1,0,0,88.3,,3.0,2023-09-21
CLI-06033,Joven_prof,30,M,8407.0,1207.9,42000.0,292300.0,Instagram,Desktop,Penthouse,Barrio Sirari,3,Medio-Alto,3,2,262,609,23000.0,42000.0,160100.0,292300.0,0,1,0,0,10,1,8,253,140,Ocasional,0,0,0,66.0,,4.0,2022-03-03
CLI-06034,Empresa,42,M,25596.0,3677.59,261000.0,1816600.0,Portal web,Móvil,Oficina,Villa 1ro de Mayo,4,Bajo,4,4,247,607,144000.0,261000.0,1002200.0,1816600.0,0,1,0,1,77,9,1,56,146,Mensual,0,1,0,100.0,,1.0,2023-10-19
CLI-06035,Familia,43,F,17116.0,2459.2,116000.0,807400.0,Referido,Desktop,Duplex,Cotoca (periurbano),6,Bajo,3,4,217,484,64000.0,116000.0,445400.0,807400.0,0,0,0,0,1,2,8,74,119,Ocasional,1,0,0,58.2,,1.0,2022-05-27
CLI-06036,Inversor,56,F,48169.0,6920.83,181000.0,1259800.0,Portal web,Móvil,Local Comercial,Norte (Radial 26),4,Medio-Alto,3,4,276,571,100000.0,181000.0,696000.0,1259800.0,1,1,0,1,66,15,19,143,81,Diaria,0,1,0,100.0,,5.0,2022-10-22
CLI-06037,Familia,33,F,5009.0,719.68,86000.0,598600.0,Referido,Móvil,Casa,Las Palmas,2,Alto-Medio,1,1,244,608,47000.0,86000.0,327100.0,598600.0,1,1,1,1,8,10,15,323,80,Varias veces/semana,0,1,0,88.0,,1.0,2023-02-28
CLI-06038,Joven_prof,23,M,4881.0,701.29,14000.0,97400.0,Llamada telefónica,Móvil,Departamento,Los Pozos,3,Medio,1,4,62,140,8000.0,14000.0,55700.0,97400.0,1,0,0,0,14,14,10,262,94,Ocasional,0,1,1,97.2,692.0,3.0,2022-05-13
CLI-06039,Inversor,44,F,34804.0,5000.57,210000.0,1461600.0,Portal web,Desktop,Departamento,Av. Cristo Redentor,3,Medio,1,1,97,367,116000.0,210000.0,807400.0,1461600.0,0,0,1,0,12,11,8,123,149,Diaria,1,1,0,99.7,,1.0,2022-02-03
CLI-06040,Familia,43,M,10672.0,1533.33,52000.0,361900.0,Portal web,Desktop,Duplex,Cotoca (periurbano),6,Bajo,3,4,109,345,29000.0,52000.0,201800.0,361900.0,1,0,1,1,21,0,19,26,109,Diaria,0,0,0,81.2,,,2024-01-03
CLI-06041,Joven_prof,25,M,8224.0,1181.61,46000.0,320200.0,Instagram,Móvil,Penthouse,Plan 3000,4,Bajo,2,2,112,405,25000.0,46000.0,174000.0,320200.0,1,1,1,0,70,10,15,201,130,Mensual,1,1,0,100.0,,3.0,2022-12-02
CLI-06042,Empresa,43,F,107574.0,15456.03,384000.0,2672600.0,Instagram,Móvil,Terreno,Norte (Radial 26),4,Medio-Alto,3,4,240,583,211000.0,384000.0,1468600.0,2672600.0,1,0,1,1,2,14,7,347,179,Varias veces/semana,1,1,0,100.0,,5.0,2022-05-22
CLI-06043,Familia,36,F,14332.0,2059.2,108000.0,751700.0,Facebook,Desktop,Duplex,Palermo,3,Medio,3,2,119,309,59000.0,108000.0,410600.0,751700.0,1,1,1,0,53,4,16,47,89,Ocasional,0,1,0,97.2,,4.0,2022-07-15
CLI-06044,Joven_prof,29,M,9408.0,1351.72,31000.0,215800.0,Visita directa,Desktop,Penthouse,Plan 3000,4,Bajo,1,2,266,664,17000.0,31000.0,118300.0,215800.0,0,0,0,0,28,10,6,162,47,Varias veces/semana,1,1,0,70.1,,5.0,2022-02-19
CLI-06045,Familia,30,F,9619.0,1382.04,110000.0,765600.0,WhatsApp,Móvil,Casa,Av. Paurito,5,Medio-Bajo,4,2,213,603,61000.0,110000.0,424600.0,765600.0,1,0,1,0,59,6,12,218,87,Diaria,0,1,0,97.6,,2.0,2022-09-22
CLI-06046,Joven_prof,33,F,5199.0,746.98,45000.0,313200.0,Visita directa,Móvil,Penthouse,Urbarí,2,Alto,1,4,249,596,25000.0,45000.0,174000.0,313200.0,1,0,0,0,70,9,4,238,89,Semanal,1,1,0,96.7,,3.0,2023-08-25
CLI-06047,Familia,45,No especificado,16813.0,2415.66,93000.0,647300.0,Referido,Móvil,Duplex,Urbarí,2,Alto,2,3,274,415,51000.0,93000.0,355000.0,647300.0,1,1,0,1,24,2,4,336,74,Diaria,1,0,0,48.2,,2.0,2024-05-20
CLI-06048,Inversor,54,M,59191.0,8504.45,44000.0,306200.0,Visita directa,Móvil,Local Comercial,Av. Cristo Redentor,3,Medio,2,4,94,397,24000.0,44000.0,167000.0,306200.0,1,0,1,0,55,6,11,41,77,Mensual,1,1,0,90.6,,2.0,2023-10-15
CLI-06049,Inversor,37,M,28226.0,4055.46,210000.0,1461600.0,Visita directa,Móvil,Casa,Av. Cristo Redentor,3,Medio,1,1,117,444,116000.0,210000.0,807400.0,1461600.0,1,0,0,1,1,1,0,272,52,Ocasional,0,0,0,19.1,,3.0,2023-04-10
CLI-06050,Empresa,40,F,99594.0,14309.48,98000.0,682100.0,Portal web,Desktop,Oficina,Villa 1ro de Mayo,4,Bajo,2,1,179,549,54000.0,98000.0,375800.0,682100.0,0,1,0,1,76,13,5,25,105,Varias veces/semana,1,1,0,100.0,,4.0,2024-05-23
CLI-06051,Joven_prof,29,F,3624.0,520.69,23000.0,160100.0,Instagram,Móvil,Penthouse,Equipetrol Sur,3,Alto,1,2,112,368,13000.0,23000.0,90500.0,160100.0,1,1,0,1,32,15,4,96,14,Varias veces/semana,1,1,0,73.2,,2.0,2022-05-04
CLI-06052,Familia,43,F,13384.0,1922.99,69000.0,480200.0,Instagram,Móvil,Casa,Barrio Sirari,3,Medio-Alto,1,1,297,515,38000.0,69000.0,264500.0,480200.0,1,0,1,1,59,10,20,117,88,Mensual,1,1,1,100.0,187.0,3.0,2022-09-09
CLI-06053,Empresa,55,F,25794.0,3706.03,164000.0,1141400.0,Llamada telefónica,Móvil,Terreno,Palermo,3,Medio,1,1,87,419,90000.0,164000.0,626400.0,1141400.0,1,0,0,1,44,12,9,11,83,Diaria,1,1,0,100.0,,5.0,2022-05-23
CLI-06054,Familia,37,M,14779.0,2123.42,46000.0,320200.0,Visita directa,Móvil,Casa,Hamacas,2,Alto-Medio,2,1,182,460,25000.0,46000.0,174000.0,320200.0,1,0,0,0,46,5,10,216,34,Semanal,1,1,0,68.2,,5.0,2024-01-29
CLI-06055,Joven_prof,25,F,4262.0,612.36,10000.0,69600.0,WhatsApp,Desktop,Penthouse,Norte (Radial 26),4,Medio-Alto,2,3,69,251,6000.0,10000.0,41800.0,69600.0,0,0,0,0,58,13,0,48,93,Varias veces/semana,1,1,1,95.9,49.0,5.0,2022-01-06
CLI-06056,Familia,33,M,16056.0,2306.9,65000.0,452400.0,Instagram,Desktop,Duplex,Warnes,6,Bajo,2,4,251,550,36000.0,65000.0,250600.0,452400.0,1,1,1,0,46,11,5,36,92,Varias veces/semana,1,1,0,93.6,,4.0,2022-03-07
CLI-06057,Familia,44,M,11548.0,1659.2,21000.0,146200.0,Instagram,Desktop,Duplex,Palermo,3,Medio,4,2,209,272,12000.0,21000.0,83500.0,146200.0,0,1,1,0,12,6,4,213,35,Mensual,0,1,0,42.5,,4.0,2024-03-16
CLI-06058,Inversor,54,F,46758.0,6718.1,204000.0,1419800.0,Llamada telefónica,Desktop,Casa,Los Pozos,3,Medio,1,3,207,582,112000.0,204000.0,779500.0,1419800.0,0,0,1,0,13,11,7,259,12,Mensual,1,1,0,57.1,,4.0,2022-12-07
CLI-06059,Inversor,44,No especificado,22982.0,3302.01,274000.0,1907000.0,Referido,Móvil,Terreno,Beni (zona norte),3,Medio-Alto,2,2,264,442,151000.0,274000.0,1051000.0,1907000.0,0,0,0,1,44,12,6,66,97,Varias veces/semana,1,1,1,99.1,354.0,4.0,2023-12-07
CLI-06060,Jubilado,74,F,5188.0,745.4,66000.0,459400.0,Facebook,Móvil,Departamento,Equipetrol Norte,3,Alto,2,1,280,570,36000.0,66000.0,250600.0,459400.0,1,0,0,0,7,9,12,58,167,Ocasional,0,1,0,100.0,,3.0,2024-02-22
CLI-06061,Familia,43,No especificado,11975.0,1720.55,50000.0,348000.0,Llamada telefónica,Móvil,Casa,Av. Cristo Redentor,3,Medio,4,2,96,422,28000.0,50000.0,194900.0,348000.0,1,0,1,1,59,14,7,109,30,Varias veces/semana,0,1,0,94.5,,2.0,2022-09-18
CLI-06062,Joven_prof,35,M,7663.0,1101.01,19000.0,132200.0,Portal web,Desktop,Departamento,Av. Banzer (norte),4,Medio-Alto,2,3,108,463,10000.0,19000.0,69600.0,132200.0,1,1,1,0,54,5,15,85,28,Mensual,1,1,0,80.4,,5.0,2023-03-28
CLI-06063,Familia,49,F,6780.0,974.14,72000.0,501100.0,Instagram,Móvil,Casa,Las Palmas,2,Alto-Medio,1,2,147,235,40000.0,72000.0,278400.0,501100.0,1,0,1,0,50,0,20,40,7,Diaria,0,0,0,67.1,,,2024-03-06
